날짜,호선,방향,시간,지연값,datetime,요일,is_weekend,요일구분,delay_min,is_delay_1m,is_delay_5m,상하구분,혼잡도(%),기온_평균(°C),습도_평균(%),풍속_평균(m/s),현지기압_평균(hPa),해면기압_평균(hPa),강수량_30분(mm),우천여부
2025-09-13,동해선,태화강방면,06:00,0,2025-09-13 06:00:00,토,1,토요일,0,0,0,,,20.676666666666666,95.71666666666667,3.0733333333333333,992.6566666666666,1002.4566666666667,0.0,0
2025-09-13,서해선,대곡방면,06:00,0,2025-09-13 06:00:00,토,1,토요일,0,0,0,,,20.676666666666666,95.71666666666667,3.0733333333333333,992.6566666666666,1002.4566666666667,0.0,0
2025-09-13,서해선,원시방면,06:00,5,2025-09-13 06:00:00,토,1,토요일,5,1,1,,,20.676666666666666,95.71666666666667,3.0733333333333333,992.6566666666666,1002.4566666666667,0.0,0
2025-09-13,수인분당선,왕십리방면,06:00,5,2025-09-13 06:00:00,토,1,토요일,5,1,1,,,20.676666666666666,95.71666666666667,3.0733333333333333,992.6566666666666,1002.4566666666667,0.0,0
2025-09-13,수인분당선,인천방면,06:00,5,2025-09-13 06:00:00,토,1,토요일,5,1,1,,,20.676666666666666,95.71666666666667,3.0733333333333333,992.6566666666666,1002.4566666666667,0.0,0
2025-09-12,1호선,상행선,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,상선,12.59,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,1호선,하행선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,하선,16.81,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,1호선,소요산방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,14.7,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,1호선,신창방면,06:00,10,2025-09-12 06:00:00,금,0,평일,10,1,1,,14.7,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,1호선,인천방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,14.7,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,2호선,내선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,24.23425925925926,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,2호선,외선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,24.23425925925926,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,2호선,성수지선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,24.23425925925926,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,2호선,신정지선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,24.23425925925926,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,3호선,상행선,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,상선,10.717647058823529,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,3호선,하행선,06:00,10,2025-09-12 06:00:00,금,0,평일,10,1,1,하선,30.517647058823528,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,3호선,대화방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,20.61764705882353,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,3호선,오금방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,20.61764705882353,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,4호선,상행선,06:00,10,2025-09-12 06:00:00,금,0,평일,10,1,1,상선,20.976923076923075,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,4호선,하행선,06:00,15,2025-09-12 06:00:00,금,0,평일,15,1,1,하선,28.838461538461537,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,4호선,당고개방면,06:00,10,2025-09-12 06:00:00,금,0,평일,10,1,1,,24.907692307692308,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,4호선,오이도방면,06:00,10,2025-09-12 06:00:00,금,0,평일,10,1,1,,24.907692307692308,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,5호선,방화행,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,20.509734513274335,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,5호선,하남검단산행,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,20.509734513274335,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,5호선,마천행,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,20.509734513274335,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,6호선,응암순환행,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,15.452702702702704,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,6호선,봉화산행,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,15.452702702702704,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,7호선,장암행,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,35.15714285714286,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,7호선,온수행,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,35.15714285714286,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,7호선,석남행,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,35.15714285714286,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,8호선,상행선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,상선,12.852631578947367,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,8호선,하행선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,하선,29.321052631578947,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,9호선,상행선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,상선,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,9호선,하행선,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,하선,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,경강선,판교방면,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,경강선,여주방면,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,경의중앙선,문산방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,경의중앙선,용문방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,경의중앙선,서울방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,경춘선,상봉/청량리 방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,경춘선,춘천방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,대경선,구미방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,대경선,경산방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,동해선,부전방면,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,동해선,태화강방면,06:00,0,2025-09-12 06:00:00,금,0,평일,0,0,0,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,서해선,대곡방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,서해선,원시방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,수인분당선,왕십리방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-12,수인분당선,인천방면,06:00,5,2025-09-12 06:00:00,금,0,평일,5,1,1,,,23.0,61.39666666666667,2.5766666666666667,1004.44,1014.3399999999999,0.0,0
2025-09-11,1호선,상행선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,상선,12.59,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,1호선,하행선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,하선,16.81,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,1호선,소요산방면,06:00,15,2025-09-11 06:00:00,목,0,평일,15,1,1,,14.7,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,1호선,신창방면,06:00,10,2025-09-11 06:00:00,목,0,평일,10,1,1,,14.7,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,1호선,인천방면,06:00,10,2025-09-11 06:00:00,목,0,평일,10,1,1,,14.7,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,2호선,내선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,24.23425925925926,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,2호선,외선,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,24.23425925925926,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,2호선,성수지선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,24.23425925925926,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,2호선,신정지선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,24.23425925925926,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,3호선,상행선,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,상선,10.717647058823529,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,3호선,하행선,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,하선,30.517647058823528,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,3호선,대화방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,20.61764705882353,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,3호선,오금방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,20.61764705882353,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,4호선,상행선,06:00,10,2025-09-11 06:00:00,목,0,평일,10,1,1,상선,20.976923076923075,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,4호선,하행선,06:00,10,2025-09-11 06:00:00,목,0,평일,10,1,1,하선,28.838461538461537,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,4호선,당고개방면,06:00,10,2025-09-11 06:00:00,목,0,평일,10,1,1,,24.907692307692308,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,4호선,오이도방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,24.907692307692308,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,5호선,방화행,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,20.509734513274335,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,5호선,하남검단산행,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,20.509734513274335,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,5호선,마천행,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,20.509734513274335,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,6호선,응암순환행,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,15.452702702702704,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,6호선,봉화산행,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,15.452702702702704,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,7호선,장암행,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,35.15714285714286,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,7호선,온수행,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,35.15714285714286,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,7호선,석남행,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,35.15714285714286,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,8호선,상행선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,상선,12.852631578947367,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,8호선,하행선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,하선,29.321052631578947,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,9호선,상행선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,상선,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,9호선,하행선,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,하선,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,경강선,판교방면,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,경강선,여주방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,경의중앙선,문산방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,경의중앙선,용문방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,경의중앙선,서울방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,경춘선,상봉/청량리 방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,경춘선,춘천방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,대경선,구미방면,06:00,10,2025-09-11 06:00:00,목,0,평일,10,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,대경선,경산방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,동해선,부전방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,동해선,태화강방면,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,서해선,대곡방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,서해선,원시방면,06:00,0,2025-09-11 06:00:00,목,0,평일,0,0,0,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,수인분당선,왕십리방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-11,수인분당선,인천방면,06:00,5,2025-09-11 06:00:00,목,0,평일,5,1,1,,,19.9,81.53666666666666,2.2233333333333336,1005.3333333333334,1015.3333333333334,0.0,0
2025-09-17,1호선,상행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,상선,11.06,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,1호선,하행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,하선,23.84,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,1호선,소요산방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,17.45,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,1호선,신창방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,17.45,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,1호선,인천방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,17.45,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,2호선,내선,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,25.300925925925927,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,2호선,외선,06:30,5,2025-09-17 06:30:00,수,0,평일,5,1,1,,25.300925925925927,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,2호선,성수지선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,25.300925925925927,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,2호선,신정지선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,25.300925925925927,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,3호선,상행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,상선,13.394117647058822,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,3호선,하행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,하선,33.1,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,3호선,대화방면,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,23.24705882352941,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,3호선,오금방면,06:30,5,2025-09-17 06:30:00,수,0,평일,5,1,1,,23.24705882352941,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,4호선,상행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,상선,17.584615384615383,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,4호선,하행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,하선,31.53076923076923,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,4호선,당고개방면,06:30,20,2025-09-17 06:30:00,수,0,평일,20,1,1,,24.557692307692307,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,4호선,오이도방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,24.557692307692307,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,5호선,방화행,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,25.256637168141594,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,5호선,하남검단산행,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,25.256637168141594,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,5호선,마천행,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,25.256637168141594,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,6호선,응암순환행,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,17.86216216216216,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,6호선,봉화산행,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,17.86216216216216,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,7호선,장암행,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,37.13452380952381,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,7호선,온수행,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,37.13452380952381,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,7호선,석남행,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,37.13452380952381,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,8호선,상행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,상선,15.74736842105263,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,8호선,하행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,하선,37.642105263157895,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,9호선,상행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,상선,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,9호선,하행선,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,하선,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,경강선,판교방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,경강선,여주방면,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,경의중앙선,문산방면,06:30,15,2025-09-17 06:30:00,수,0,평일,15,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,경의중앙선,용문방면,06:30,5,2025-09-17 06:30:00,수,0,평일,5,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,경의중앙선,서울방면,06:30,5,2025-09-17 06:30:00,수,0,평일,5,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,경춘선,상봉/청량리 방면,06:30,5,2025-09-17 06:30:00,수,0,평일,5,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,경춘선,춘천방면,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,대경선,구미방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,대경선,경산방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,동해선,부전방면,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,동해선,태화강방면,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,서해선,대곡방면,06:30,0,2025-09-17 06:30:00,수,0,평일,0,0,0,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,서해선,원시방면,06:30,5,2025-09-17 06:30:00,수,0,평일,5,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,수인분당선,왕십리방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-17,수인분당선,인천방면,06:30,10,2025-09-17 06:30:00,수,0,평일,10,1,1,,,23.5,93.58999999999999,1.2866666666666666,999.6200000000001,1009.42,0.1,1
2025-09-16,1호선,상행선,06:30,0,2025-09-16 06:30:00,화,0,평일,0,0,0,상선,11.06,22.413333333333334,87.01333333333334,2.08,1003.26,1013.16,0.0,0
2025-09-16,1호선,하행선,06:30,0,2025-09-16 06:30:00,화,0,평일,0,0,0,하선,23.84,22.413333333333334,87.01333333333334,2.08,1003.26,1013.16,0.0,0
2025-09-16,1호선,소요산방면,06:30,5,2025-09-16 06:30:00,화,0,평일,5,1,1,,17.45,22.413333333333334,87.01333333333334,2.08,1003.26,1013.16,0.0,0
2025-09-16,1호선,신창방면,06:30,15,2025-09-16 06:30:00,화,0,평일,15,1,1,,17.45,22.413333333333334,87.01333333333334,2.08,1003.26,1013.16,0.0,0
2025-09-16,1호선,인천방면,06:30,10,2025-09-16 06:30:00,화,0,평일,10,1,1,,17.45,22.413333333333334,87.01333333333334,2.08,1003.26,1013.16,0.0,0
2025-09-16,2호선,내선,06:30,0,2025-09-16 06:30:00,화,0,평일,0,0,0,,25.300925925925927,22.413333333333334,87.01333333333334,2.08,1003.26,1013.16,0.0,0
